,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.565,0.018,0.531,0.599,0.0,0.0,1797.0,1169.0,1.01
f_ps,0.108,0.087,0.0,0.274,0.004,0.003,474.0,559.0,1.0
flux,15.667,0.375,14.947,16.349,0.014,0.01,759.0,932.0,1.0
n,3.852,0.891,2.191,5.513,0.037,0.026,575.0,632.0,1.0
r_eff,2.064,0.351,1.619,2.76,0.016,0.011,538.0,632.0,1.0
sky_back,-0.001,0.0,-0.001,-0.0,0.0,0.0,1544.0,1481.0,1.0
theta,3.81,0.02,3.773,3.848,0.0,0.0,1867.0,1403.0,1.0
xc,16.025,0.013,16.003,16.05,0.0,0.0,1858.0,1364.0,1.0
yc,16.481,0.012,16.458,16.502,0.0,0.0,1729.0,1141.0,1.0
