,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.572,0.004,0.564,0.581,0.0,0.0,1687.0,1358.0,1.0
f_ps,0.303,0.01,0.283,0.321,0.0,0.0,1407.0,1100.0,1.0
flux,49.105,0.367,48.403,49.763,0.01,0.007,1529.0,944.0,1.0
n,1.002,0.055,0.901,1.101,0.002,0.001,1246.0,1244.0,1.0
r_eff,6.177,0.097,5.989,6.355,0.002,0.002,1624.0,1357.0,1.0
sky_back,0.004,0.0,0.004,0.005,0.0,0.0,1449.0,1147.0,1.0
theta,2.322,0.005,2.313,2.332,0.0,0.0,2628.0,1296.0,1.0
xc,15.812,0.009,15.796,15.828,0.0,0.0,1359.0,1315.0,1.0
yc,15.86,0.01,15.843,15.879,0.0,0.0,1638.0,1354.0,1.01
