,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.16,0.002,0.157,0.163,0.0,0.0,1108.0,926.0,1.0
f_ps,0.257,0.005,0.248,0.266,0.0,0.0,1092.0,1103.0,1.0
flux,383.016,1.448,380.463,385.784,0.044,0.031,1111.0,1105.0,1.0
n,1.708,0.039,1.638,1.782,0.001,0.001,1121.0,1218.0,1.0
r_eff,4.181,0.022,4.141,4.222,0.001,0.0,1081.0,1252.0,1.0
sky_back,-0.014,0.001,-0.016,-0.012,0.0,0.0,1109.0,1196.0,1.0
theta,4.024,0.005,4.015,4.032,0.0,0.0,2385.0,1469.0,1.0
xc,16.731,0.002,16.726,16.734,0.0,0.0,3882.0,1420.0,1.0
yc,16.347,0.002,16.344,16.351,0.0,0.0,3938.0,1312.0,1.0
