,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.704,0.003,0.699,0.709,0.0,0.0,1541.0,1285.0,1.0
flux,19.057,0.05,18.958,19.144,0.001,0.001,1132.0,1460.0,1.0
n,0.986,0.012,0.962,1.008,0.0,0.0,1342.0,1572.0,1.0
r_eff,4.647,0.015,4.618,4.675,0.0,0.0,1606.0,1485.0,1.0
sky_back,0.001,0.0,0.001,0.001,0.0,0.0,997.0,977.0,1.0
theta,1.378,0.002,1.374,1.383,0.0,0.0,3381.0,1408.0,1.0
xc,14.304,0.005,14.294,14.313,0.0,0.0,2064.0,1480.0,1.0
yc,15.821,0.009,15.805,15.836,0.0,0.0,1695.0,1377.0,1.0
