,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.637,0.04,0.568,0.716,0.001,0.001,1695.0,680.0,1.0
f_ps,0.057,0.041,0.0,0.131,0.001,0.001,867.0,795.0,1.0
flux,4.99,0.277,4.48,5.414,0.011,0.008,714.0,1285.0,1.0
n,0.851,0.152,0.651,1.118,0.005,0.004,651.0,560.0,1.0
r_eff,3.016,0.179,2.7,3.352,0.006,0.004,1114.0,1267.0,1.0
sky_back,0.002,0.0,0.001,0.002,0.0,0.0,1926.0,1588.0,1.0
theta,4.153,0.035,4.089,4.218,0.001,0.001,1801.0,1425.0,1.0
xc,16.314,0.05,16.22,16.402,0.001,0.001,1841.0,1403.0,1.0
yc,15.868,0.057,15.753,15.965,0.001,0.001,1562.0,1316.0,1.0
