,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.829,0.051,0.739,0.9,0.001,0.001,1022.0,706.0,1.0
f_ps,0.249,0.146,0.003,0.494,0.008,0.007,340.0,308.0,1.01
flux,18.283,0.377,17.678,19.074,0.022,0.016,380.0,270.0,1.01
n,2.271,0.861,0.653,3.588,0.049,0.035,255.0,184.0,1.01
r_eff,1.494,0.41,0.938,2.283,0.025,0.018,353.0,319.0,1.01
sky_back,0.002,0.0,0.001,0.002,0.0,0.0,1160.0,1269.0,1.0
theta,4.145,0.043,4.066,4.231,0.001,0.001,1280.0,1252.0,1.0
xc,15.599,0.02,15.563,15.639,0.001,0.0,1547.0,1316.0,1.0
yc,16.032,0.021,15.995,16.073,0.001,0.0,1164.0,1255.0,1.0
